date,account_id,currency,balance,inflow,outflow
2025-01-29,ACC-001,COP,2710356483.09,65706413.79,197145390.49
2025-09-04,ACC-001,COP,2244058481.26,52335949.35,99314483.12
2025-04-06,ACC-002,USD,162295.5,3377.5,2250.8
16/04/2025,ACC-004,MXN,31143204.2,1602509.22,1030946.12
2025-06-19,ACC-006,USD,123323.32,2184.72,3865.12
2025-04-08,ACC-006,USD,183618.32,3661.76,2526.3
2025-07-18,ACC-001,COP,-2615645702.74,126746523.06,
2025-05-14,ACC-004,MXN,31559080.17,0.0,1246243.08
24/05/2025,ACC-005,MXN,133423805.18,1099251.4,1096612.85
2025-07-24,ACC-003,COP,3022936917.04,100665172.24,102188683.41
2025-08-05,ACC-006,usd,147406.66,4500.21,3311.24
07-12-2025,ACC-001,COP,2623445843.62,0.0,0.0
2025-05-15,ACC-002,USD,146597.49,3506.95,5396.71
29/05/2025,ACC-005,Mexican Peso,135287922.57,5331354.82,3462767.27
2025-08-02,ACC-002,USD,120166.25,,0.0
2025-06-08,ACC-001,COP,2902437307.47,39123307.16,0.0
2025-02-15,ACC-002,USD,149014.39,6720.74,9694.82
2025-09-14,ACC-001,COP,2203863751.19,31805120.67,23375852.89
2025-01-08,ACC-001,COP,2623986567.63,106081488.11,26764036.92
2025-04-14,ACC-006,USD,188097.57,8737.06,5986.82
2025-09-09,ACC-003,COP,2964007549.17,104131482.68,73237827.72
2025-09-15,ACC-005,MXN,106285095.27,2957688.02,3820339.35
2025-04-25,ACC-002,USD,,713.62,10637.66
2025-04-03,ACC-006,USD,184505.8,,6788.73
27/06/2025,ACC-001,COP,2847532254.14,158494708.65,105702520.44
13/04/2025,ACC-004,MXN,31976867.71,0.0,1091720.82
31/01/2025,ACC-004,MXN,75102679.7,0.0,93069.49
2025-02-14,ACC-002,USD,151988.47,1383.8,0.0
2025-03-29,ACC-002,USD,179395.9,1386.02,0.0
2025-08-23,ACC-005,MXN,,398385.01,1286584.15
2025-02-01,ACC-004,MXN,71373634.56,0.0,3729045.14
2025-01-29,ACC-002,USD,163736.1,,8133.74
2025-07-05,ACC-002,USD,125763.26,0.0,2663.66
2025-01-04,ACC-003,COP,4027436255.54,0.0,0.0
2025-05-03,ACC-003,COP,3503486004.63,50469953.62,79389626.22
2025-02-26,ACC-003,COP,3806770095.78,105708535.89,152208875.97
2025-08-01,ACC-004,mxn,23053785.95,0.0,50134.28
27/03/2025,ACC-005,MXN,157770344.39,3295005.9,2587600.18
2025-05-26,ACC-003,COP,3048964118.33,46466647.79,126053089.85
2025-09-15,ACC-002,USD,83752.88,218.39,5468.36
2025-02-15,ACC-006,USD,233516.09,7805.13,2550.12
2025-06-09,ACC-001,COP,,158878252.49,7379183.96
2025-09-17,ACC-003,COP,2949502818.42,131798452.97,61394074.53
2025-01-03,ACC-001,COP,2561627958.95,0.0,0.0
2025-04-01,ACC-002,USD,171956.76,4959.27,9637.26
04-30-2025,ACC-006,USD,151810.72,3628.83,3138.25
2025-07-22,ACC-001,COP,2777829263.71,117451741.97,69205941.57
2025-07-13,ACC-005,MXN,133224268.72,1212426.47,4505960.8
2025-04-16,ACC-006,USD,175931.31,4154.24,11026.5
2025-01-15,ACC-005,mxn,159087101.61,7872392.0,5889821.98
2025-04-23,ACC-001,COP,2442791775.9,,92611320.39
2025-05-28,ACC-006,USD,131507.79,2981.13,2690.35
2025-09-04,ACC-004,MXN,21158179.02,1190085.89,787840.41
2025-02-07,ACC-002,USD,158368.46,2179.86,997.71
2025-07-31,ACC-004,MXN,23103920.23,1874486.1,194893.26
06-02-2025,ACC-002,USD,147667.22,4849.51,5843.81
2025-05-26,ACC-004,MXN,29080761.64,199683.51,1433727.24
2025-06-03,ACC-005,MXN,133557378.13,3486837.64,6161080.98
08-27-2025,ACC-005,MXN,103224046.48,2765616.91,3092066.33
2025-04-13,ACC-005,MXN,165805653.49,6128155.19,4532354.85
05-13-2025,ACC-005,MXN,144759608.35,4544936.32,6351885.76
25/05/2025,ACC-005,MXN,133250169.71,2627069.19,
2025-07-09,ACC-002,USD,137439.28,7444.61,0.0
02-19-2025,ACC-003,COP,3960957428.68,133669991.5,143647456.27
2025-04-01,ACC-006,USD,187193.09,6544.66,8592.88
2025-08-11,ACC-003,COP,3041666375.96,79696759.94,132404526.58
2025-01-06,ACC-004,MXN,79584565.64,0.0,567226.5
18/01/2025,ACC-005,MXN,161599100.92,2188715.97,0.0
22/09/2025,ACC-004,MXN,18845837.67,365488.0,686576.04
2025-06-29,ACC-002,USD,135196.3,2855.58,0.0
2025-08-11,ACC-005,MXN,110927869.75,4550242.38,2507077.99
2025-05-20,ACC-003,COP,3377754690.04,87785209.56,99865812.9
2025-06-02,ACC-003,COP,3051602702.01,38876516.69,102625383.59
2025-01-28,ACC-006,USD,244100.02,10922.64,3319.51
22/03/2025,ACC-001,COP,2424256729.37,0.0,0.0
2025-03-12,ACC-005,MXN,164122407.9,4110894.33,3783633.92
2025-07-16,ACC-003,COP,2914040692.814577,85328624.97,26844552.53
2025-02-11,ACC-005,MXN,155514670.31,2563081.51,6609987.69
2025-05-11,ACC-006,USD,144319.08,0.0,1810.32
2025-07-12,ACC-005,MXN,136517803.06,1570341.03,1078531.66
2025-08-15,ACC-005,MXN,108511432.41,2611770.48,3059322.01
2025-08-04,ACC-001,COP,2310481007.65,9593087.16,105564893.66
2025-01-19,ACC-005,MXN,161155706.75,1647814.68,2091208.85
2025-01-31,ACC-001,COP,2519683033.08,0.0,60975474.71
2025-08-31,ACC-001,COP,2427070064.95,25627126.04,20684509.34
2025-03-13,ACC-006,USD,226343.64,8798.42,9769.34
2025-02-07,ACC-005,MXN,157800267.98,3279362.74,3404970.2
12/04/2025,ACC-003,cop,3888411242.43,0.0,
2025-06-06,ACC-003,COP,3038513410.54,75580278.95,112633796.13
2025-07-29,ACC-001,COP,2470395239.47,72568153.91,168998918.64
2025-05-09,ACC-005,MXN,142854199.56,3231497.84,3679887.51
2025-08-19,ACC-003,cop,3069943359.64,85197086.81,125657922.19
2025-08-01,ACC-003,COP,3112485353.5,87581768.06,116179864.21
11/04/2025,ACC-006,USD,182634.63,3901.96,1970.11
15/06/2025,ACC-002,USD,138109.23,2385.65,0.0
2025-04-20,ACC-006,USD,171059.81,0.0,4653.28
2025-05-02,ACC-006,USD,152788.45,4626.88,4205.16
2025-07-27,ACC-006,USD,149010.45,2449.18,3608.92
2025-08-26,ACC-006,USD,149198.99,5998.09,803.64
06-17-2025,ACC-006,USD,124813.38,5747.42,4871.01
2025-05-29,ACC-003,COP,,109736072.4,104218097.01
2025-01-12,ACC-003,COP,3995064143.04,71846061.76,71898538.67
2025-01-05,ACC-003,COP,4061667247.55,74638256.33,40407264.32
2025-03-24,ACC-005,MXN,165120041.98,1050722.18,6333361.25
2025-01-23,ACC-004,MXN,71766428.01,4473658.94,756272.44
2025-04-02,ACC-005,MXN,158796785.96,1532676.44,4882918.07
2025-08-20,ACC-004,MXN,22303045.34,0.0,850990.5
2025-06-16,ACC-004,MXN,23271728.12,0.0,291741.82
24/06/2025,ACC-003,cop,-2890859520.02,105959244.11,114391526.36
2025-05-14,ACC-002,USD,148487.25,3981.35,1035.66
2025-06-22,ACC-005,MXN,137279776.66540068,3312918.87,3013788.43
2025-04-03,ACC-002,USD,163075.91,1980.67,10506.04
02/01/2025,ACC-002,USD,178373.03,6194.23,5035.63
2025-07-16,ACC-002,USD,128746.74,6943.83,8460.32
05-27-2025,ACC-004,MXN,30434638.69,1353877.05,0.0
2025-05-18,ACC-006,USD,161260.26,2231.72,2844.1
2025-05-26,ACC-005,MXN,132807879.78,3284500.55,3726790.48
03/02/2025,ACC-005,MXN,158036865.95,5011105.43,6010425.92
2025-01-08,ACC-002,USD,173381.65,4887.71,4472.63
2025-05-16,ACC-006,USD,160667.75,7195.34,4942.62
2025-08-15,ACC-006,USD,142610.6,5141.23,4250.11
2025-06-21,ACC-005,MXN,137026279.5,3013071.56,2407072.33
2025-06-21,ACC-002,USD,137178.8,0.0,0.0
2025-07-02,ACC-003,COP,2736837474.52,78662092.46,96126239.22
2025-09-22,ACC-006,USD,157324.38,5998.33,1560.77
2025-09-04,ACC-003,COP,2991771884.41,99816153.86,95202563.94
2025-07-21,ACC-005,MXN,125603165.6,5466599.09,6166605.33
06-22-2025,ACC-002,USD,134630.25,0.0,2548.55
2025-01-30,ACC-002,USD,169439.55,5703.45,0.0
2025-01-10,ACC-005,MXN,157605185.87,5634776.35,4420532.39
2025-04-16,ACC-002,USD,166085.48,4999.53,4302.53
2025-06-17,ACC-005,MXN,136478299.96,,7483126.53
2025-06-15,ACC-005,MXN,136491352.1,2711761.89,778056.79
2025-01-17,ACC-001,cop,3058789206.46,52302946.13,35455909.97
2025-04-07,ACC-004,MXN,33514830.54,1272560.07,1058515.24
2025-02-17,ACC-005,MXN,157473459.15,6226599.62,3114312.95
2025-02-10,ACC-005,MXN,159561576.5,6626831.73,3751068.38
2025-07-22,ACC-002,USD,122424.11,,3013.8
2025-02-27,ACC-005,MXN,159141017.74,4831630.91,210487.18
2025-01-24,ACC-003,COP,,190252743.5,123671547.94
2025-03-03,ACC-004,Mexican Peso,51658358.5,2233863.35,0.0
06-09-2025,ACC-006,USD,131389.8,4532.25,168.83
2025-07-30,ACC-003,COP,3116313222.61,75949487.32,80371303.84
2025-04-29,ACC-002,usd,144067.81,1209.84,5943.09
2025-01-23,ACC-001,COP,2850372643.11,94254997.05,107283672.6
2025-03-30,ACC-004,MXN,33481799.61,73472.19,281574.4
2025-06-20,ACC-006,US Dollar,125627.12,6029.97,3726.16
2025-09-14,ACC-006,USD,152810.12,3371.66,0.0
2025-05-05,ACC-001,COP,2449558150.02,228553865.89,6037140.23
2025-06-03,ACC-002,USD,154245.99,13818.27,7239.49
2025-08-13,ACC-004,MXN,23170450.13,1043346.77,593458.14
2025-08-22,ACC-003,COP,3080649074.61,38008732.27,74715535.88
2025-03-12,ACC-004,MXN,47263788.23,0.0,413448.52
2025-05-26,ACC-006,USD,136505.09,5499.49,
2025-07-20,ACC-002,USD,123096.98,2027.11,3812.39
2025-07-01,ACC-003,COP,2754301621.28,45710115.37,131755324.12
03-08-2025,ACC-005,MXN,159225119.47,3767335.68,1338088.16
17/05/2025,ACC-003,COP,3347875409.0834885,0.0,55541697.08
2025-05-23,ACC-001,COP,2550217600.0,5815042.84,52488040.65
2025-02-20,ACC-001,COP,2303236769.7,49496785.56,155339125.26
2025-02-23,ACC-004,Mexican Peso,56219096.66,0.0,0.0
2025-07-21,ACC-006,USD,151798.59,6371.38,7298.72
18/01/2025,ACC-005,MXN,161680280.27365047,2188715.97,0.0
2025-03-25,ACC-003,COP,3939431533.49,100742182.8,54200832.26
2025-05-11,ACC-005,MXN,143995347.14,,
2025-03-23,ACC-001,COP,2582346736.92,158090007.56,0.0
2025-06-13,ACC-003,COP,2995707693.59,98122104.02,116078760.6
2025-08-01,ACC-002,USD,119344.75,3411.48,548.06
2025-02-21,ACC-002,USD,149742.16,10273.84,5124.25
2025-02-11,ACC-006,USD,228845.27,8676.29,11098.45
2025-08-24,ACC-002,USD,108374.72,0.0,4709.52
2025-05-07,ACC-005,MXN,143945729.41,1875950.95,2543235.62
18/08/2025,ACC-006,USD,147037.61,1213.9,3208.16
2025-03-08,ACC-001,COP,2691582543.7,73520963.9,19104773.83
2025-03-17,ACC-006,USD,220516.28,6263.91,12101.75
2025-07-13,ACC-003,COP,2888163266.52,0.0,0.0
2025-05-07,ACC-006,USD,152138.02,3794.84,0.0
2025-09-19,ACC-003,COP,,124037329.77,51721334.19
2025-07-22,ACC-005,MXN,127958358.48,5191893.14,2836700.27
2025-04-08,ACC-004,MXN,34083547.74,1176548.46,
2025-02-01,ACC-001,COP,2490992078.52,40488349.82,69179304.37
05-28-2025,ACC-002,USD,138017.93,2060.58,1946.24
2025-03-13,ACC-004,MXN,47774812.39,524511.06,13486.9
2025-04-03,ACC-003,COP,-4070745652.07,120266184.13,125730749.85
2025-08-03,ACC-005,MXN,119810846.39,1815607.8,2290461.38
2025-04-27,ACC-005,MXN,154430011.19,0.0,2493194.76
2025-03-06,ACC-001,COP,2584811627.6,36017187.97,22720884.57
2025-09-24,ACC-006,USD,147636.55,2113.72,6864.5
2025-03-19,ACC-001,COP,662282609.7035729,73562705.86,555749382.0465696
2025-08-10,ACC-002,USD,119953.05,2011.95,3336.55
2025-09-05,ACC-005,MXN,108999173.1,3235588.67,2838959.32
2025-01-11,ACC-006,USD,231579.88,3449.71,7577.76
2025-09-20,ACC-002,USD,76041.68,0.0,892.04
2025-03-07,ACC-001,COP,2637166353.63,52354726.03,0.0
2025-02-25,ACC-006,USD,250411.89,5160.91,6684.76
27/01/2025,ACC-002,USD,171858.86,10704.82,0.0
2025-02-21,ACC-003,COP,3803728963.64,85063124.88,148211930.63
2025-08-16,ACC-003,COP,3133876907.68,97735659.24,9764327.94
2025-07-04,ACC-003,COP,2755900157.18,,71778050.07
2025-03-28,ACC-003,COP,3904960060.07,87161875.64,138550161.55
2025-04-30,ACC-005,MXN,151628741.5,3623985.89,5828277.16
2025-06-13,ACC-003,COP,2993118496.138303,98122104.02,116078760.6
2025-08-01,ACC-006,USD,147265.54,4987.43,
2025-09-09,ACC-001,COP,2207392649.91,26202623.07,0.0
2025-06-06,ACC-006,USD,127562.24,3051.83,4353.0
2025-08-11,ACC-006,USD,134998.79,3289.04,5143.62
06-22-2025,ACC-004,MXN,25451711.48,0.0,715753.87
04-27-2025,ACC-006,usd,156336.59,4634.18,4473.79
2025-06-16,ACC-003,COP,2808696574.88,41478828.19,129207724.91
2025-08-06,ACC-002,USD,120192.49,1204.02,1343.9
2025-01-04,ACC-002,USD,180535.18,2854.92,0.0
2025-09-18,ACC-005,MXN,105906087.13,4427321.39,3115231.62
2025-03-25,ACC-006,USD,195159.61,7477.43,10910.63
2025-06-03,ACC-004,MXN,29767882.54,,43672.39
2025-03-09,ACC-004,MXN,50303301.4,2232707.06,1571873.58
2025-03-31,ACC-005,MXN,159798731.2,6470687.51,6461800.46
01/06/2025,ACC-006,USD,132397.1,5274.56,0.0
2025-05-22,ACC-002,USD,143252.86,961.66,0.0
2025-05-08,ACC-003,COP,3439144586.32,119308267.37,176918108.7
2025-05-30,ACC-001,COP,2582431737.23,0.0,108161546.21
2025-04-15,ACC-003,COP,3857027990.31,191115149.09,153709216.32
2025-09-11,ACC-005,MXN,108689181.88,2835715.02,3193577.37
2025-08-07,ACC-001,COP,842474607.1294748,40938695.93,30733776.14755878
2025-08-28,ACC-001,COP,2535899261.99,81951880.96,263427311.24
2025-09-10,ACC-003,COP,3002585509.97,85382203.32,
2025-07-11,ACC-001,COP,2623445843.62,0.0,1860868.98
2025-03-05,ACC-002,USD,163417.43,0.0,7100.6
2025-01-23,ACC-005,MXN,161615630.99,6518693.56,4641441.85
2025-06-02,ACC-004,MXN,29443320.63,811620.99,0.0
2025-08-16,ACC-004,MXN,23361613.808311436,,0.0
2025-09-20,ACC-006,USD,154721.63,2419.85,599.42
2025-06-29,ACC-006,USD,126079.84,243.86,1022.88
2025-09-22,ACC-005,Mexican Peso,107991915.72,4494753.08,1352813.28
2025-02-12,ACC-003,COP,3921814939.97,79275476.64,92035948.15
16/08/2025,ACC-006,USD,142856.39,410.21,164.41
2025-04-24,ACC-005,MXN,158567721.11,2262021.97,6290108.82
2025-01-30,ACC-004,MXN,75195749.2,627718.28,1800931.86
2025-03-29,ACC-003,COP,3898051920.51,18533271.51,25441411.07
2025-02-23,ACC-002,USD,152659.78,3622.37,0.0
2025-01-17,ACC-006,USD,241035.86,13073.36,5860.76
2025-08-27,ACC-003,Colombian Peso,2972743770.9,68690426.3,
2025-09-24,ACC-004,MXN,,84407.25,0.0
2025-05-10,ACC-004,MXN,35598286.3,1848152.86,0.0
2025-06-17,ACC-002,USD,139659.59,0.0,0.0
2025-04-30,ACC-001,COP,2270047293.51,7929661.91,43258103.29
2025-02-21,ACC-005,MXN,155195205.16,4863865.95,4657444.11
2025-08-04,ACC-005,Mexican Peso,115986578.1,2595986.43,6420254.72
05/08/2025,ACC-004,MXN,23431780.82,1602500.9,2912704.4
2025-09-01,ACC-005,MXN,108379767.19,4932818.17,2855675.15
2025-03-18,ACC-001,COP,695341079.6585962,0.0,147648863.96102852
2025-09-01,ACC-004,MXN,21560030.03,1449344.06,11698.86
2025-04-01,ACC-004,MXN,32745662.91,959155.97,1507333.27
12/04/2025,ACC-002,USD,163064.02,0.0,0.0
2025-04-29,ACC-005,MXN,153833032.76,3953317.81,4662065.67
2025-04-05,ACC-002,USD,161218.2828150435,0.0,0.0
12/05/2025,ACC-004,MXN,34172285.94,567500.69,
2025-02-07,ACC-003,COP,3995862559.1,147189754.37,131777303.62
2025-01-10,ACC-004,Mexican Peso,73295620.02,2207450.72,1889130.08
2025-07-11,ACC-005,MXN,136025993.69,3693067.75,5495900.62
2025-06-07,ACC-005,MXN,131871830.11,389559.62,
2025-03-26,ACC-006,USD,193283.19,6043.87,7920.29
11/03/2025,ACC-005,mxn,163795147.49,4099206.26,4759134.1
2025-03-18,ACC-004,MXN,36335418.27,0.0,3296709.48
2025-06-08,ACC-004,MXN,25904037.21,281873.47,0.0
2025-09-03,ACC-003,COP,2987158294.48,90324678.85,88979137.06
2025-07-17,ACC-005,MXN,130269041.1,4389885.0,3652750.46
2025-09-14,ACC-005,MXN,107147746.6,,1911045.85
2025-02-01,ACC-002,USD,179239.81,6478.26,42.9
05-30-2025,ACC-003,COP,3048659135.84,101744928.79,144479739.67
2025-01-03,ACC-004,MXN,87223219.29,3217332.09,5932475.48
2025-09-09,ACC-004,MXN,20842195.09,122823.39,729922.43
2025-08-25,ACC-001,COP,2524801558.61,58600289.3,93780161.31
2025-02-05,ACC-005,MXN,162927315.34,5601817.38,3411545.16
2025-03-12,ACC-006,USD,227314.56,6380.77,11247.06
2025-08-18,ACC-002,USD,17471.783116087656,3729.9,13415.455428263724
2025-01-29,ACC-006,USD,244736.7,9661.82,9025.14
27/09/2025,ACC-004,MXN,19392053.57,607211.48,0.0
2025-09-12,ACC-003,COP,2876742981.27,58392470.84,
02-04-2025,ACC-006,USD,227881.94,9670.18,9935.46
2025-06-30,ACC-004,MXN,22849351.96,786758.87,340220.69
04-01-2025,ACC-005,MXN,162147027.59,,4809827.28
2025-05-05,ACC-004,Mexican Peso,8341061.872747414,639471.87,3810235.93277863
2025-04-28,ACC-002,USD,148801.06,4526.22,5396.54
01/05/2025,ACC-002,USD,147495.94,4279.97,4491.09
2025-07-23,ACC-003,COP,3024460428.21,114933000.47,54146228.28
2025-03-24,ACC-002,USD,194893.21,9567.94,2342.25
2025-08-24,ACC-001,COP,2559981430.62,52032742.37,6595760.96
2025-03-08,ACC-006,USD,226281.97,5854.01,0.0
2025-07-30,ACC-002,USD,118840.6,7208.43,4003.37
2025-01-28,ACC-003,COP,3905832974.52,112594410.97,178258428.34
2025-03-02,ACC-005,MXN,156559569.94,3769568.45,2002011.15
2025-02-19,ACC-006,USD,239630.29,9101.89,5269.27
2025-07-13,ACC-006,USD,135499.54,0.0,0.0
2025-08-07,ACC-005,MXN,115193238.46,4845367.12,3986722.81
2025-05-01,ACC-001,COP,2221093824.42,18338532.9,67292001.99
22/03/2025,ACC-006,USD,210799.73,0.0,4806.52
08-03-2025,ACC-004,MXN,23496526.96,348783.25,0.0
2025-01-07,ACC-005,MXN,156615755.49,4199063.54,3084198.89
27/04/2025,ACC-004,mxn,31657304.37,98551.7,1075744.96
2025-09-03,ACC-002,USD,103034.66,5442.08,3650.37
2025-08-12,ACC-001,COP,2449978644.63,134434168.54,
2025-05-27,ACC-005,MXN,134360025.5,4702900.79,3150755.07
03-15-2025,ACC-003,COP,3781876286.35,72058607.79,26277929.62
2025-02-03,ACC-004,MXN,67321371.8,956921.21,2724770.18
2025-02-22,ACC-001,COP,2218515310.83,0.0,17134153.99
2025-06-26,ACC-006,USD,125852.42,2100.17,3941.05
2025-08-04,ACC-002,USD,121532.37,2975.05,3651.14
2025-08-20,ACC-006,USD,144867.51,5572.93,6129.51
2025-01-09,ACC-004,MXN,72977299.38,0.0,4758567.85
2025-06-05,ACC-001,COP,2704367599.12,158132329.58,114344166.68
2025-03-02,ACC-003,COP,3841443115.09,0.0,30737597.77
2025-09-09,ACC-005,mxn,109861510.81,2888742.97,1928848.62
2025-09-06,ACC-001,COP,2160199516.76,0.0,
2025-08-10,ACC-003,COP,3094374142.59,29925398.24,33821206.56
2025-06-13,ACC-006,USD,130828.19,5215.28,
2025-02-20,ACC-005,MXN,154988783.32,982745.72,3811645.43
2025-01-03,ACC-003,COP,4027436255.54,124871204.54,112075385.7
2025-09-11,ACC-003,COP,2897882077.12,19686652.82,124390085.66
2025-03-03,ACC-005,MXN,157542735.57,6426677.18,5443511.55
2025-04-13,ACC-006,USD,185345.13349623204,1095.62,2505.86
2025-03-30,ACC-003,COP,3926625926.1,76966828.72,48392823.13
2025-05-31,ACC-001,COP,2724940018.44,,0.0
2025-01-22,ACC-002,USD,175193.81,4169.88,1824.82
2025-04-22,ACC-002,USD,154645.24,6927.72,6918.11
2025-05-27,ACC-003,COP,3104154220.77,103812809.9,48622707.46
03-29-2025,ACC-004,MXN,33689901.82,0.0,102358.67
14/02/2025,ACC-004,MXN,54292139.83,3190701.0,1422419.35
2025-09-19,ACC-004,MXN,19984222.05,2080627.37,820628.97
02/02/2025,ACC-005,MXN,159101947.44257033,161868.29,
2025-07-07,ACC-005,MXN,137539088.68,3941516.73,5923565.38
2025-02-24,ACC-006,USD,251935.73,8417.84,2797.99
2025-03-23,ACC-004,MXN,33704910.69,0.0,0.0
2025-09-24,ACC-004,MXN,,84407.25,0.0
2025-03-17,ACC-003,cop,3792701719.69,92592589.69,78490259.33
2025-06-04,ACC-001,COP,2660579436.22,,206717133.8
2025-03-11,ACC-006,US Dollar,,10969.43,7580.09
03-11-2025,ACC-001,COP,2585833800.519438,211855221.56,277937584.37
2025-02-22,ACC-002,USD,149037.41,786.67,1491.42
2025-07-23,ACC-005,MXN,127397681.69,4096388.32,4657065.11
2025-03-24,ACC-001,COP,2689605566.23,131602148.59,24343319.28
2025-08-31,ACC-002,usd,107132.2,0.0,593.7
2025-07-06,ACC-005,mxn,139521137.33,2015250.39,1988513.33
2025-04-30,ACC-004,MXN,32762067.45,1314547.41,0.0
08/01/2025,ACC-006,US Dollar,229489.81,6430.96,7615.32
2025-01-11,ACC-001,COP,2783608218.16,20388255.22,0.0
2025-01-22,ACC-004,mxn,68049041.52,1946806.6,6215620.69
02-02-2025,ACC-001,COP,2483885237.31,74183399.35,81290240.57
2025-06-27,ACC-006,USD,126897.91,2923.85,1878.36
2025-05-24,ACC-002,USD,138886.17,1748.72,1447.91
2025-02-10,ACC-003,cop,3893586941.23,71318151.34,111593417.3
2025-07-25,ACC-005,MXN,,6551139.82,4770718.32
2025-08-13,ACC-006,USD,139529.94,7741.42,4863.05
2025-03-16,ACC-003,COP,3778599389.33,66543640.03,69820537.04
24/08/2025,ACC-004,MXN,21716689.09,393147.48,697678.96
2025-07-24,ACC-004,MXN,21879211.59,776827.91,379313.24
2025-03-31,ACC-001,COP,2685527632.87,73490757.93,106415598.56
2025-03-03,ACC-006,USD,,9560.67,3937.67
2025-03-03,ACC-003,COP,3853836510.1,131386063.45,118992668.45
2025-05-14,ACC-001,COP,2543145435.75,86775810.36,104466519.77
2025-01-16,ACC-003,COP,,174814186.49,114077874.83
2025-08-10,ACC-004,MXN,22239035.3,450719.42,540139.34
2025-09-13,ACC-006,usd,149438.45,1884.23,1773.61
2025-02-20,ACC-002,USD,144592.57,16.96,6968.6
2025-04-26,ACC-006,USD,156176.2,129.47,4140.05
2025-05-12,ACC-005,MXN,146566557.8,6551630.72,
2025-08-23,ACC-006,USD,141603.99,0.0,0.0
2025-04-05,ACC-003,COP,4000686142.0,74039911.07,74972515.9
2025-01-13,ACC-003,COP,3915240331.21,76012580.33,155836392.16
2025-09-03,ACC-004,MXN,20755933.53,870310.99,978316.16
04/09/2025,ACC-005,MXN,108602543.74,4567942.94,2528956.64
2025-09-14,ACC-003,COP,2890428783.78,29520051.94,15834249.44
2025-02-03,ACC-006,USD,228147.21,647.38,14081.72
2025-03-10,ACC-006,usd,228791.51,8741.18,8089.87
06-24-2025,ACC-001,COP,2942024717.27,0.0,217701082.77
15/08/2025,ACC-003,Colombian Peso,3045905576.38,118956847.26,
2025-09-03,ACC-001,cop,2291037015.03,128834582.66,92824308.84
2025-01-01,ACC-005,MXN,150333622.32,3717692.03,3384069.71
2025-03-30,ACC-006,USD,,0.0,920.47
2025-05-26,ACC-001,COP,2516653710.08,60377498.88,91236790.64
2025-04-01,ACC-001,COP,2753110227.51,168248423.13,100665828.49
2025-05-23,ACC-003,COP,3203342162.59,84748338.01,115688593.33
2025-02-10,ACC-002,USD,,3242.8,
2025-04-04,ACC-001,cop,2649871571.92,88690958.0,3560564.02
2025-08-10,ACC-005,MXN,108884705.37,1215505.12,1622663.61
2025-04-25,ACC-004,MXN,33291623.02,635904.91,1785477.95
2025-02-23,ACC-006,USD,246315.87,8992.65,0.0
2025-08-14,ACC-004,MXN,23627728.54,457278.41,0.0
2025-09-01,ACC-001,COP,2348810176.36,25515642.17,103775530.76
2025-02-01,ACC-005,MXN,161317140.97,2058062.65,777709.1
2025-08-03,ACC-001,COP,2406452814.16,0.0,55695485.31
28/04/2025,ACC-005,MXN,154541780.62,3262389.85,3150620.42
2025-07-08,ACC-004,MXN,22666262.07,877936.01,656599.35
2025-02-13,ACC-004,MXN,52523858.18,881859.08,2140222.4
2025-06-05,ACC-002,USD,148849.43,3386.42,3303.36
2025-04-19,ACC-006,USD,175713.1,6291.31,7107.84
2025-03-04,ACC-005,MXN,157378182.01,5448708.67,5613262.24
2025-03-05,ACC-005,MXN,154576941.43,5819039.89,8620280.46
2025-08-15,ACC-001,COP,2442371163.23,193394381.5,206035730.01
2025-01-05,ACC-006,USD,230573.32,3791.67,2545.46
2025-01-01,ACC-001,COP,2579043824.12,94044817.48,15000993.36
2025-05-12,ACC-002,USD,145287.73,5374.45,5766.84
2025-01-24,ACC-005,MXN,159847860.04,4111249.22,5879020.17
2025-03-26,ACC-001,COP,2707656967.02,70974219.18,84298549.74
2025-06-12,ACC-001,COP,3228177238.03,237776438.25,158282307.57
2025-04-25,ACC-001,Colombian Peso,2437033946.79,21473159.51,61468512.42
2025-05-11,ACC-003,COP,3477200379.83,14167402.9,60169118.49
2025-04-05,ACC-005,Mexican Peso,162905322.82,4372342.31,3284006.19
07-08-2025,ACC-005,Mexican Peso,138304606.89,2935988.02,2170469.8
2025-03-21,ACC-004,mxn,33024193.85,0.0,2711273.41
2025-03-27,ACC-003,COP,3956348345.98,158145467.57,188021960.5
2025-01-12,ACC-005,MXN,159948694.29857254,0.0,445455.5
2025-05-23,ACC-004,MXN,31252455.06,1447710.35,0.0
25/09/2025,ACC-003,COP,2893682078.15,68150283.97,109540702.8
2025-09-16,ACC-001,COP,2295023606.69,103880700.08,32895062.7
2025-03-26,ACC-003,Colombian Peso,3986224838.91,111424279.59,64630974.17
2025-01-17,ACC-004,Mexican Peso,62769470.03,2820605.83,1250367.66
2025-08-23,ACC-001,COP,2514544449.22,95898895.32,0.0
2025-05-16,ACC-001,COP,2470396939.75,30398208.93,101434592.95
18/03/2025,ACC-003,COP,3736924963.47,68870595.98,124647352.21
2025-02-12,ACC-001,COP,2369590098.908658,257832.12,109505637.81
2025-01-27,ACC-004,MXN,73411566.54,2528883.64,3378950.37
02-02-2025,ACC-004,MXN,69089220.77,0.0,2284413.8
30/05/2025,ACC-004,mxn,31402732.34,630263.2,0.0
2025-02-22,ACC-003,COP,3848969044.78,45240081.14,0.0
2025-03-15,ACC-002,USD,180719.71,5103.21,7846.24
